Date,Algerian dinar (DZD),Australian dollar(1),Botswana pula(1),Brazilian real (BRL),Brunei dollar (BND),Canadian dollar (CAD),Chilean peso (CLP),Chinese yuan (CNY),Czech koruna (CZK),Danish krone (DKK),Euro(1),Indian rupee (INR),Israeli New Shekel (ILS),Japanese yen (JPY),Korean won (KRW),Kuwaiti dinar (KWD),Malaysian ringgit (MYR),Mauritian rupee (MUR),Mexican peso (MXN),New Zealand dollar(1),Norwegian krone (NOK),Omani rial (OMR),Peruvian sol (PEN),Philippine peso (PHP),Polish zloty (PLN),Qatari riyal (QAR),Russian ruble (RUB),Saudi Arabian riyal (SAR),Singapore dollar (SGD),South African rand (ZAR),Swedish krona (SEK),Swiss franc (CHF),Thai baht (THB),Trinidadian dollar (TTD),U.A.E. dirham (AED),U.K. pound(1),U.S. dollar (USD),Uruguayan peso (UYU),Australian dollar (AUD),Bahrain dinar (BHD),Bolivar Fuerte (VEF),Bolivar Soberano (VES),Botswana pula (BWP),Colombian peso (COP),Euro (EUR),Hungarian forint (HUF),Icelandic krona (ISK),Indonesian rupiah (IDR),Iranian rial (IRR),Kazakhstani tenge (KZT),Libyan dinar (LYD),Nepalese rupee (NPR),New Zealand dollar (NZD),Pakistani rupee (PKR),Sri Lankan rupee (LKR),Tunisian dinar (TND),U.K. pound (GBP)
2012-03-04,74.596,0.6627,0.0739,1.7245,1.2568,0.9936,484.47,6.3121,18.739,5.6234,1.0844,49.8,3.8,81.58,1114.5,0.2782,3.016,28.8782,12.8339,0.6126,5.6127,0.3845,2.674,42.672,3.1355,3.64,29.2892,3.75,1.2568,7.5742,6.6884,0.9148,30.65,6.3982,3.6725,1.2616,1.0,19.433,0.9331,0.376,4.2893,562.57,7.1994,1775.69,0.7564,221.32,126.3,9130.0,12260.0,147.93,1.9324,79.2,1.2038,91.0608,120.892,1.5015,0.6323
2012-03-03,74.596,0.6627,0.0739,1.7245,1.2568,0.9936,484.47,6.3121,18.739,5.6234,1.0844,49.8,3.8,81.58,1114.5,0.2782,3.016,28.8782,12.8339,0.6126,5.6127,0.3845,2.674,42.672,3.1355,3.64,29.2892,3.75,1.2568,7.5742,6.6884,0.9148,30.65,6.3982,3.6725,1.2616,1.0,19.433,0.9331,0.376,4.2893,562.57,7.1994,1775.69,0.7564,221.32,126.3,9130.0,12260.0,147.93,1.9324,79.2,1.2038,91.0608,120.892,1.5015,0.6323
2012-03-02,74.7081,0.6627,0.0739,1.7152,1.2483,0.9888,480.62,6.298,18.698,5.625,1.0844,49.35,3.791,81.48,1120.1,0.2782,2.9977,28.7866,12.7723,0.6126,5.6144,0.3845,2.675,42.759,3.1023,3.64,29.296,3.75,1.2483,7.504,6.6497,0.9109,30.6189,6.4156,3.6725,1.2616,1.0,19.372,0.9265,0.376,4.2893,562.57,7.1685,1770.7,0.7566,217.13,125.8,9108.0,12260.0,147.78,1.9324,78.65,1.1913,91.0145,122.0764,1.4979,0.6289
2012-03-01,74.7252,0.6627,0.0739,1.7092,1.2493,0.9849,476.27,6.3016,18.693,5.5849,1.0844,49.15,3.784,81.2,1126.5,0.2774,3.0,28.8053,12.7764,0.6126,5.5758,0.3845,2.675,42.722,3.0887,3.64,29.2889,3.75,1.2493,7.4692,6.6116,0.9044,30.5,6.3913,3.6725,1.2616,1.0,19.313,0.9291,0.376,4.2893,562.57,7.1327,1766.85,0.7512,215.74,125.29,9098.0,12260.0,147.74,1.9324,78.31,1.1988,90.9614,121.907,1.4979,0.6271
2012-02-29,74.4349,0.6627,0.0739,1.7024,1.2474,0.9866,477.41,6.2919,18.479,5.5312,1.0844,48.94,3.766,80.65,1126.5,0.2768,3.0,28.7562,12.7891,0.6126,5.5349,0.3845,2.676,42.864,3.073,3.64,29.0253,3.75,1.2474,7.431,6.5585,0.8967,30.25,6.379,3.6725,1.2616,1.0,19.288,0.9246,0.376,4.2893,562.57,7.1073,1767.83,0.7439,215.33,124.67,9085.0,12260.0,147.65,1.9324,78.5,1.1937,90.9641,121.1198,1.4898,0.6272
2012-02-28,74.4707,0.6627,0.0739,1.7088,1.2532,0.9956,481.27,6.2961,18.509,5.5266,1.0844,49.14,3.785,80.25,1128.4,0.277,3.011,28.7961,12.8575,0.6126,5.5597,0.3845,2.677,43.038,3.0977,3.64,28.9503,3.75,1.2532,7.5304,6.5634,0.8964,30.399,6.3821,3.6725,1.2616,1.0,19.299,0.9279,0.376,4.2893,562.57,7.1429,1777.27,0.7433,216.09,124.72,9158.0,12260.0,147.62,1.9324,78.6,1.1906,90.9618,120.5922,1.4946,0.6309
2012-02-27,74.5747,0.6627,0.0739,1.7098,1.2568,0.9983,479.08,6.2985,18.709,5.5542,1.0844,49.05,3.803,81.15,1124.7,0.277,3.0175,28.8516,12.8779,0.6126,5.6002,0.3845,2.678,42.715,3.1176,3.64,29.1264,3.75,1.2568,7.6386,6.5781,0.8991,30.435,6.4038,3.6725,1.2616,1.0,19.35,0.9355,0.376,4.2893,562.57,7.215,1772.42,0.7469,217.64,124.67,9110.0,12260.0,147.62,1.9324,78.3,1.1947,90.9417,119.8025,1.4927,0.6303
2012-02-26,74.5747,0.6627,0.0739,1.7098,1.2568,0.9983,479.08,6.2985,18.709,5.5542,1.0844,49.05,3.803,81.15,1124.7,0.277,3.0175,28.8516,12.8779,0.6126,5.6002,0.3845,2.678,42.715,3.1176,3.64,29.1264,3.75,1.2568,7.6386,6.5781,0.8991,30.435,6.4038,3.6725,1.2616,1.0,19.35,0.9355,0.376,4.2893,562.57,7.215,1772.42,0.7469,217.64,124.67,9110.0,12260.0,147.62,1.9324,78.3,1.1947,90.9417,119.8025,1.4927,0.6303
2012-02-25,74.5747,0.6627,0.0739,1.7098,1.2568,0.9983,479.08,6.2985,18.709,5.5542,1.0844,49.05,3.803,81.15,1124.7,0.277,3.0175,28.8516,12.8779,0.6126,5.6002,0.3845,2.678,42.715,3.1176,3.64,29.1264,3.75,1.2568,7.6386,6.5781,0.8991,30.435,6.4038,3.6725,1.2616,1.0,19.35,0.9355,0.376,4.2893,562.57,7.215,1772.42,0.7469,217.64,124.67,9110.0,12260.0,147.62,1.9324,78.3,1.1947,90.9417,119.8025,1.4927,0.6303
2012-02-24,74.5747,0.6627,0.0739,1.704,1.2533,0.9988,481.08,6.2965,18.662,5.5444,1.0844,49.07,3.756,80.55,1128.3,0.2778,3.0075,28.9219,12.8675,0.6126,5.576,0.3845,2.678,42.768,3.1103,3.64,29.449,3.75,1.2533,7.583,6.6169,0.8983,30.326,6.3988,3.6725,1.2616,1.0,19.374,0.9313,0.376,4.2893,562.57,7.1942,1776.11,0.7456,215.59,124.0,9070.0,12260.0,147.83,1.9324,78.75,1.1959,90.8461,119.1422,1.5015,0.6329
2012-02-23,74.4718,0.6627,0.0739,1.7076,1.2588,0.9985,483.57,6.3031,18.854,5.592,1.0844,49.25,3.755,80.19,1126.3,0.2778,3.0246,28.9682,12.8294,0.6126,5.6173,0.3845,2.679,42.772,3.138,3.64,29.7692,3.75,1.2588,7.6934,6.6449,0.9064,30.464,6.38,3.6725,1.2616,1.0,19.417,0.9393,0.376,4.2893,562.57,7.2622,1781.57,0.7519,216.26,124.22,9070.0,12260.0,148.01,1.9324,78.7,1.2066,90.8058,118.6797,1.505,0.6363
2012-02-22,74.5753,0.6627,0.0739,1.7136,1.2587,1.0,481.5,6.2988,19.023,5.6208,1.0844,49.25,3.752,80.04,1124.3,0.2778,3.0255,29.0109,12.8296,0.6126,5.6689,0.3845,2.68,42.631,3.1635,3.64,29.7692,3.75,1.2587,7.7157,6.6432,0.9127,30.626,6.38,3.6725,1.2616,1.0,19.441,0.9388,0.376,4.2893,562.57,7.278,1777.59,0.7559,217.05,123.87,9059.0,12260.0,148.02,1.9324,78.7,1.1992,90.8395,118.4706,1.5044,0.6369
2012-02-21,74.5575,0.6627,0.0739,1.7136,1.2542,0.9955,482.18,6.296,18.845,5.6238,1.0844,49.08,3.738,79.73,1122.7,0.2776,3.0235,29.0489,12.7408,0.6126,5.6875,0.3845,2.679,42.498,3.1488,3.64,29.7796,3.75,1.2542,7.7286,6.6533,0.9143,30.745,6.38,3.6725,1.2616,1.0,19.441,0.9325,0.376,4.2893,562.57,7.278,1779.81,0.7563,216.34,123.56,9045.0,12260.0,148.11,1.9324,78.7,1.1908,90.8963,118.5696,1.5037,0.6328
2012-02-20,74.5575,0.6627,0.0739,1.7136,1.2542,0.9955,482.18,6.296,18.845,5.6238,1.0844,49.08,3.738,79.73,1122.7,0.2776,3.0235,29.0489,12.7408,0.6126,5.6875,0.3845,2.679,42.498,3.1488,3.64,29.7796,3.75,1.2542,7.7286,6.6533,0.9143,30.745,6.38,3.6725,1.2616,1.0,19.441,0.9325,0.376,4.2893,562.57,7.278,1779.81,0.7563,216.34,123.56,9045.0,12260.0,148.11,1.9324,78.7,1.1908,90.8963,118.5696,1.5037,0.6328
2012-02-19,74.5575,0.6627,0.0739,1.7136,1.2542,0.9955,482.18,6.296,18.845,5.6238,1.0844,49.08,3.738,79.73,1122.7,0.2776,3.0235,29.0489,12.7408,0.6126,5.6875,0.3845,2.679,42.498,3.1488,3.64,29.7796,3.75,1.2542,7.7286,6.6533,0.9143,30.745,6.38,3.6725,1.2616,1.0,19.441,0.9325,0.376,4.2893,562.57,7.278,1779.81,0.7563,216.34,123.56,9045.0,12260.0,148.11,1.9324,78.7,1.1908,90.8963,118.5696,1.5037,0.6328
2012-02-18,74.5575,0.6627,0.0739,1.7136,1.2542,0.9955,482.18,6.296,18.845,5.6238,1.0844,49.08,3.738,79.73,1122.7,0.2776,3.0235,29.0489,12.7408,0.6126,5.6875,0.3845,2.679,42.498,3.1488,3.64,29.7796,3.75,1.2542,7.7286,6.6533,0.9143,30.745,6.38,3.6725,1.2616,1.0,19.441,0.9325,0.376,4.2893,562.57,7.278,1779.81,0.7563,216.34,123.56,9045.0,12260.0,148.11,1.9324,78.7,1.1908,90.8963,118.5696,1.5037,0.6328
2012-02-17,74.8787,0.6627,0.0739,1.7326,1.2609,0.997,486.59,6.2951,18.997,5.6489,1.0844,49.21,3.753,79.07,1127.8,0.2782,3.0485,29.0725,12.7856,0.6126,5.6976,0.3845,2.679,42.841,3.179,3.64,29.9982,3.75,1.2609,7.739,6.7206,0.9193,30.82,6.4142,3.6725,1.2616,1.0,19.441,0.9283,0.376,4.2893,562.57,7.2886,1792.92,0.7599,220.51,123.39,9028.0,12260.0,148.12,1.9324,78.85,1.2002,90.8054,119.3708,1.5193,0.6318
2012-02-16,75.1218,0.6627,0.0739,1.7158,1.2665,0.9962,482.75,6.2991,19.459,5.7257,1.0844,49.21,3.771,78.43,1131.9,0.2782,3.0545,29.0559,12.8822,0.6126,5.8169,0.3845,2.682,42.734,3.2502,3.64,30.2098,3.75,1.2665,7.8618,6.7587,0.9282,30.85,6.4012,3.6725,1.2616,1.0,19.495,0.9361,0.376,4.2893,562.57,7.3746,1791.29,0.7703,225.95,124.26,8995.0,12260.0,148.29,1.9324,78.8,1.1998,90.7261,119.8908,1.5076,0.6377
2012-02-15,75.1536,0.6627,0.0739,1.7173,1.2585,0.9965,482.99,6.2958,19.245,5.6771,1.0844,49.25,3.734,78.51,1123.6,0.2778,3.0335,29.0074,12.7658,0.6126,5.7505,0.3845,2.684,42.643,3.166,3.64,29.944,3.75,1.2585,7.6785,6.677,0.9176,30.847,6.3809,3.6725,1.2616,1.0,19.504,0.9314,0.376,4.2893,562.57,7.2674,1785.24,0.7638,220.2,123.0,9040.0,12260.0,148.37,1.9324,78.81,1.2002,90.7235,119.1514,1.5041,0.6367
2012-02-14,75.0138,0.6627,0.0739,1.7169,1.2636,0.9991,478.2,6.2947,19.052,5.6445,1.0844,49.33,3.736,77.9,1123.2,0.2776,3.045,28.9693,12.7753,0.6126,5.7218,0.3845,2.684,42.461,3.1801,3.64,30.0868,3.75,1.2636,7.711,6.6796,0.9151,30.848,6.395,3.6725,1.2616,1.0,19.502,0.9365,0.376,4.2893,562.57,7.2727,1778.12,0.7594,220.8,122.53,9037.0,12260.0,148.37,1.9324,78.69,1.199,90.8774,116.1085,1.498,0.6351
2012-02-13,74.8382,0.6627,0.0739,1.726,1.2547,0.9996,478.39,6.2939,18.896,5.608,1.0844,49.32,3.717,77.63,1121.2,0.2772,3.0255,28.9526,12.7392,0.6126,5.7122,0.3845,2.684,42.347,3.1643,3.64,29.8873,3.75,1.2547,7.666,6.634,0.9119,30.834,6.4035,3.6725,1.2616,1.0,19.474,0.9311,0.376,4.2893,562.57,7.2307,1785.59,0.7545,219.64,122.08,9023.0,12260.0,148.37,1.9324,79.05,1.207,90.8414,114.9382,1.5017,0.633
2012-02-12,74.8382,0.6627,0.0739,1.726,1.2547,0.9996,478.39,6.2939,18.896,5.608,1.0844,49.32,3.717,77.63,1121.2,0.2772,3.0255,28.9526,12.7392,0.6126,5.7122,0.3845,2.684,42.347,3.1643,3.64,29.8873,3.75,1.2547,7.666,6.634,0.9119,30.834,6.4035,3.6725,1.2616,1.0,19.474,0.9311,0.376,4.2893,562.57,7.2307,1785.59,0.7545,219.64,122.08,9023.0,12260.0,148.37,1.9324,79.05,1.207,90.8414,114.9382,1.5017,0.633
2012-02-11,74.8382,0.6627,0.0739,1.726,1.2547,0.9996,478.39,6.2939,18.896,5.608,1.0844,49.32,3.717,77.63,1121.2,0.2772,3.0255,28.9526,12.7392,0.6126,5.7122,0.3845,2.684,42.347,3.1643,3.64,29.8873,3.75,1.2547,7.666,6.634,0.9119,30.834,6.4035,3.6725,1.2616,1.0,19.474,0.9311,0.376,4.2893,562.57,7.2307,1785.59,0.7545,219.64,122.08,9023.0,12260.0,148.37,1.9324,79.05,1.207,90.8414,114.9382,1.5017,0.633
2012-02-10,74.8382,0.6627,0.0739,1.7225,1.2553,1.0016,475.29,6.2937,19.143,5.6352,1.0844,49.64,3.713,77.64,1121.2,0.2772,3.0325,28.9635,12.7857,0.6126,5.776,0.3845,2.684,42.193,3.1703,3.64,29.8923,3.75,1.2553,7.7182,6.6499,0.9131,30.819,6.4123,3.6725,1.2616,1.0,19.466,0.9334,0.376,4.2893,562.57,7.2674,1774.96,0.7582,220.5,122.19,8993.0,12260.0,148.49,1.9324,78.95,1.1996,90.7134,114.9382,1.4954,0.6319
2012-02-09,74.7307,0.6627,0.0739,1.7195,1.2447,0.9941,477.13,6.3009,18.806,5.593,1.0844,49.29,3.721,77.16,1116.7,0.2772,3.007,29.0048,12.72,0.6126,5.742,0.3845,2.684,42.284,3.1487,3.64,29.6795,3.75,1.2447,7.6413,6.6415,0.9134,30.744,6.4016,3.6725,1.2616,1.0,19.466,0.9259,0.376,4.2893,562.57,7.2046,1778.9,0.7526,219.26,122.09,8910.0,12260.0,148.59,1.9324,78.59,1.1973,90.7442,114.3,1.4963,0.6317
2012-02-08,74.8024,0.6627,0.0739,1.7261,1.2435,0.997,479.98,6.3027,18.683,5.5995,1.0844,49.07,3.7,76.95,1121.5,0.277,3.004,29.0572,12.6833,0.6126,5.7473,0.3845,2.684,42.541,3.1461,3.64,29.693,3.75,1.2435,7.5516,6.6602,0.9121,30.788,6.3944,3.6725,1.2616,1.0,19.466,0.9266,0.376,4.2893,562.57,7.1531,1783.34,0.7534,218.21,122.09,8988.0,12260.0,148.63,1.9324,78.34,1.1965,90.7132,114.2906,1.5045,0.6298
2012-02-07,74.935,0.6627,0.0739,1.7249,1.2481,0.9948,481.09,6.3116,19.07,5.6689,1.0844,48.92,3.732,76.71,1119.9,0.2776,3.004,29.0572,12.6472,0.6126,5.8129,0.3845,2.687,42.541,3.1806,3.64,30.0871,3.75,1.2481,7.5922,6.7168,0.9201,30.94,6.3841,3.6725,1.2616,1.0,19.448,0.9278,0.376,4.2893,562.57,7.1891,1787.96,0.7626,221.82,123.07,8998.0,12260.0,148.66,1.9324,78.45,1.199,90.6905,114.2906,1.5102,0.6323
2012-02-06,74.935,0.6627,0.0739,1.7223,1.2447,0.9954,478.64,6.3108,19.152,5.7002,1.0844,48.68,3.719,76.75,1118.9,0.2776,3.004,29.075,12.6472,0.6126,5.8216,0.3845,2.687,42.731,3.2084,3.64,30.2324,3.75,1.2447,7.6386,6.7258,0.9248,30.923,6.4002,3.6725,1.2616,1.0,19.448,0.933,0.376,4.2893,562.57,7.215,1784.77,0.7668,224.68,123.79,8988.0,12260.0,148.72,1.9324,77.9,1.199,90.5143,114.0592,1.5047,0.6343
2012-02-05,74.935,0.6627,0.0739,1.7223,1.2447,0.9954,478.64,6.3108,19.152,5.7002,1.0844,48.68,3.719,76.75,1118.9,0.2776,3.004,29.075,12.6472,0.6126,5.8216,0.3845,2.687,42.731,3.2084,3.64,30.2324,3.75,1.2447,7.6386,6.7258,0.9248,30.923,6.4002,3.6725,1.2616,1.0,19.448,0.933,0.376,4.2893,562.57,7.215,1784.77,0.7668,224.68,123.79,8988.0,12260.0,148.72,1.9324,77.9,1.199,90.5143,114.0592,1.5047,0.6343
2012-02-04,74.935,0.6627,0.0739,1.7223,1.2447,0.9954,478.64,6.3108,19.152,5.7002,1.0844,48.68,3.719,76.75,1118.9,0.2776,3.004,29.075,12.6472,0.6126,5.8216,0.3845,2.687,42.731,3.2084,3.64,30.2324,3.75,1.2447,7.6386,6.7258,0.9248,30.923,6.4002,3.6725,1.2616,1.0,19.448,0.933,0.376,4.2893,562.57,7.215,1784.77,0.7668,224.68,123.79,8988.0,12260.0,148.72,1.9324,77.9,1.199,90.5143,114.0592,1.5047,0.6343
2012-02-03,74.9458,0.6627,0.0739,1.7326,1.2484,0.9945,483.7,6.3102,19.045,5.6484,1.0844,48.96,3.717,76.19,1118.5,0.2776,3.0225,29.04,12.712,0.6126,5.8085,0.3845,2.687,42.713,3.1848,3.64,30.2385,3.75,1.2484,7.6164,6.7317,0.9156,30.942,6.3984,3.6725,1.2616,1.0,19.448,0.9362,0.376,4.2893,562.57,7.2046,1784.77,0.7599,221.21,122.72,8995.0,12260.0,148.61,1.9324,78.46,1.2002,90.4427,113.8996,1.5061,0.632
2012-02-02,74.9458,0.6627,0.0739,1.7376,1.2465,0.9945,487.73,6.3075,19.202,5.677,1.0844,49.13,3.727,76.14,1126.4,0.2776,3.0205,29.0411,12.712,0.6126,5.8408,0.3845,2.69,42.9,3.1955,3.64,30.1855,3.75,1.2465,7.7074,6.7317,0.9176,30.908,6.3848,3.6725,1.2616,1.0,19.491,0.9333,0.376,4.2893,562.57,7.2569,1767.68,0.7637,222.64,123.04,8892.0,12260.0,148.7,1.9324,79.09,1.1996,90.3732,113.8984,1.5064,0.6317
2012-02-01,74.9458,0.6627,0.0739,1.7391,1.2567,0.9971,488.75,6.3103,19.09,5.6423,1.0844,49.53,3.737,76.2,1125.8,0.2776,3.0455,29.0411,12.89,0.6126,5.8095,0.3845,2.688,42.919,3.1913,3.64,30.4067,3.75,1.2567,7.7355,6.7934,0.9178,31.031,6.3814,3.6725,1.2616,1.0,19.549,0.9425,0.376,4.2893,562.57,7.2569,1805.98,0.759,223.31,123.2,9022.0,12260.0,148.56,1.9324,79.0,1.2115,90.4484,113.8997,1.5014,0.6336
2012-01-31,75.3444,0.6627,0.0739,1.7509,1.2547,1.0052,488.99,6.3115,19.111,5.6425,1.0844,49.68,3.733,76.36,1125.0,0.2772,3.0455,29.1257,13.0077,0.6126,5.8106,0.3845,2.688,42.946,3.2032,3.64,30.3131,3.75,1.2547,7.7804,6.7519,0.9136,31.04,6.3892,3.6725,1.2616,1.0,19.611,0.9401,0.376,4.2893,562.57,7.2886,1815.08,0.759,222.55,122.84,9000.0,12260.0,148.6,1.9324,78.9,1.2212,90.3818,113.9,1.5057,0.6334
2012-01-30,75.5209,0.6627,0.0739,1.7436,1.2542,1.0032,485.35,6.3056,19.271,5.6706,1.0844,49.5,3.766,76.68,1123.8,0.2773,3.0425,29.1255,13.0063,0.6126,5.8589,0.3845,2.689,42.859,3.2433,3.64,30.3647,3.75,1.2542,7.8572,6.7768,0.9182,31.104,6.3901,3.6725,1.2616,1.0,19.628,0.9444,0.376,4.2893,562.57,7.3421,1810.55,0.7628,225.23,123.27,8985.0,12260.0,148.37,1.9324,78.9,1.2148,90.3426,113.8954,1.5037,0.6369
2012-01-29,75.5209,0.6627,0.0739,1.7436,1.2542,1.0032,485.35,6.3056,19.271,5.6706,1.0844,49.5,3.766,76.68,1123.8,0.2773,3.0425,29.1255,13.0063,0.6126,5.8589,0.3845,2.689,42.859,3.2433,3.64,30.3647,3.75,1.2542,7.8572,6.7768,0.9182,31.104,6.3901,3.6725,1.2616,1.0,19.628,0.9444,0.376,4.2893,562.57,7.3421,1810.55,0.7628,225.23,123.27,8985.0,12260.0,148.37,1.9324,78.9,1.2148,90.3426,113.8954,1.5037,0.6369
2012-01-28,75.5209,0.6627,0.0739,1.7436,1.2542,1.0032,485.35,6.3056,19.271,5.6706,1.0844,49.5,3.766,76.68,1123.8,0.2773,3.0425,29.1255,13.0063,0.6126,5.8589,0.3845,2.689,42.859,3.2433,3.64,30.3647,3.75,1.2542,7.8572,6.7768,0.9182,31.104,6.3901,3.6725,1.2616,1.0,19.628,0.9444,0.376,4.2893,562.57,7.3421,1810.55,0.7628,225.23,123.27,8985.0,12260.0,148.37,1.9324,78.9,1.2148,90.3426,113.8954,1.5037,0.6369
2012-01-27,75.4597,0.6627,0.0739,1.7389,1.2581,1.0013,485.64,6.3056,19.142,5.655,1.0844,49.65,3.768,77.38,1121.6,0.2778,3.041,29.1759,12.9504,0.6126,5.8159,0.3845,2.69,42.872,3.2163,3.64,30.3626,3.75,1.2581,7.7665,6.7837,0.9196,31.306,6.4053,3.6725,1.2616,1.0,19.593,0.9421,0.376,4.2893,562.57,7.278,1801.88,0.7607,224.14,123.04,8980.0,12260.0,148.35,1.9324,80.15,1.2168,90.2459,113.9,1.5037,0.6367
2012-01-26,75.8871,0.6627,0.0739,1.7632,1.2584,0.9986,493.58,6.3056,19.178,5.6556,1.0844,49.65,3.764,77.76,1126.3,0.2778,3.0405,29.2039,12.9325,0.6126,5.817,0.3845,2.69,43.084,3.2233,3.64,30.36,3.75,1.2584,7.833,6.7523,0.9181,31.365,6.3946,3.6725,1.2616,1.0,19.621,0.9421,0.376,4.2893,562.57,7.3153,1814.69,0.7607,223.22,122.63,8995.0,9235.0,148.61,1.9324,80.0,1.2247,90.2405,113.8988,1.5128,0.6378
2012-01-25,75.8871,0.6627,0.0739,1.7649,1.2668,1.012,492.96,6.3056,19.597,5.7443,1.0844,50.02,3.764,77.95,1134.7,0.2782,3.0805,29.2726,13.1319,0.6126,5.9361,0.3845,2.692,43.186,3.299,3.64,30.667,3.75,1.2668,8.0362,6.7662,0.932,31.513,6.399,3.6725,1.2616,1.0,19.721,0.9512,0.376,4.2893,562.57,7.4571,1814.58,0.7727,229.96,123.94,9018.0,11293.0,148.42,1.9324,80.28,1.232,90.1915,113.8876,1.5106,0.6421
2012-01-24,76.3295,0.6627,0.0739,1.7528,1.2668,1.0097,487.87,6.3056,19.546,5.7181,1.0844,49.97,3.787,76.99,1134.7,0.2782,3.0805,29.363,13.1712,0.6126,5.8748,0.3845,2.691,43.299,3.297,3.64,30.8752,3.75,1.2668,7.9948,6.7464,0.9277,31.433,6.3819,3.6725,1.2616,1.0,19.68,0.9529,0.376,4.2893,562.57,7.4294,1811.55,0.7691,231.56,123.62,8985.0,11293.0,148.44,1.9324,80.35,1.2337,90.2484,113.9,1.513,0.6425
2012-01-23,76.2026,0.6627,0.0739,1.767,1.2668,1.008,491.59,6.3056,19.474,5.7124,1.0844,50.24,3.775,77.02,1134.7,0.2786,3.0805,29.363,13.1383,0.6126,5.8881,0.3845,2.69,43.299,3.3353,3.64,31.3325,3.75,1.2668,7.9424,6.783,0.9283,31.504,6.4035,3.6725,1.2616,1.0,19.574,0.9533,0.376,4.2893,562.57,7.391,1828.75,0.7682,234.83,123.75,8985.0,11300.0,148.32,1.9324,80.5,1.2337,90.2068,113.9,1.5186,0.6423
2012-01-22,76.2026,0.6627,0.0739,1.767,1.2668,1.008,491.59,6.3056,19.474,5.7124,1.0844,50.24,3.775,77.02,1134.7,0.2786,3.0805,29.363,13.1383,0.6126,5.8881,0.3845,2.69,43.299,3.3353,3.64,31.3325,3.75,1.2668,7.9424,6.783,0.9283,31.504,6.4035,3.6725,1.2616,1.0,19.574,0.9533,0.376,4.2893,562.57,7.391,1828.75,0.7682,234.83,123.75,8985.0,11300.0,148.32,1.9324,80.5,1.2337,90.2068,113.9,1.5186,0.6423
2012-01-21,76.2026,0.6627,0.0739,1.767,1.2668,1.008,491.59,6.3056,19.474,5.7124,1.0844,50.24,3.775,77.02,1134.7,0.2786,3.0805,29.363,13.1383,0.6126,5.8881,0.3845,2.69,43.299,3.3353,3.64,31.3325,3.75,1.2668,7.9424,6.783,0.9283,31.504,6.4035,3.6725,1.2616,1.0,19.574,0.9533,0.376,4.2893,562.57,7.391,1828.75,0.7682,234.83,123.75,8985.0,11300.0,148.32,1.9324,80.5,1.2337,90.2068,113.9,1.5186,0.6423
2012-01-20,76.4601,0.6627,0.0739,1.7648,1.2736,1.0143,491.93,6.3138,19.736,5.7636,1.0844,50.33,3.783,77.12,1136.4,0.2786,3.1035,29.4221,13.224,0.6126,5.9371,0.3845,2.691,43.339,3.3537,3.64,31.2879,3.75,1.2736,7.9646,6.7768,0.9359,31.543,6.3986,3.6725,1.2616,1.0,19.562,0.9614,0.376,4.2893,562.57,7.4184,1821.86,0.7751,236.49,124.02,8955.0,11300.0,148.2,1.9324,80.54,1.246,90.1899,113.9025,1.5191,0.6466
2012-01-19,76.4492,0.6627,0.0739,1.7791,1.2777,1.0095,497.05,6.3173,19.603,5.7593,1.0844,50.29,3.784,76.76,1143.1,0.2786,3.1037,29.4918,13.2516,0.6126,5.9345,0.3845,2.692,43.509,3.3678,3.64,31.4777,3.75,1.2777,7.9298,6.843,0.9361,31.724,6.4032,3.6725,1.2616,1.0,19.531,0.962,0.376,4.2893,562.57,7.3964,1827.24,0.7745,234.97,124.06,9075.0,11289.0,148.3,1.9324,81.2,1.245,90.239,113.9,1.5262,0.6477
2012-01-18,76.5907,0.6627,0.0739,1.776,1.282,1.014,496.68,6.3205,19.916,5.7951,1.0844,50.67,3.813,76.69,1147.0,0.279,3.118,29.5553,13.3267,0.6126,6.0046,0.3845,2.692,43.686,3.4,3.64,31.5428,3.75,1.282,8.0398,6.9153,0.9444,31.791,6.401,3.6725,1.2616,1.0,19.531,0.9615,0.376,4.2893,562.57,7.4627,1836.34,0.7794,239.56,124.52,9160.0,11288.0,148.35,1.9324,81.53,1.2495,90.3875,113.8996,1.527,0.6506
2012-01-17,76.6668,0.6627,0.0739,1.7836,1.2862,1.0132,500.99,6.325,20.053,5.8134,1.0844,51.07,3.834,76.83,1154.0,0.2792,3.1315,29.5602,13.4621,0.6126,5.9918,0.3845,2.692,43.919,3.4215,3.64,31.5445,3.75,1.2862,8.0168,6.9329,0.947,31.834,6.3729,3.6725,1.2616,1.0,19.531,0.9637,0.376,4.2893,562.57,7.4627,1841.31,0.7819,243.04,124.76,9208.0,11290.0,148.36,1.9324,82.44,1.2601,90.3786,113.8987,1.5333,0.6505
2012-01-16,76.6668,0.6627,0.0739,1.7836,1.2862,1.0132,500.99,6.325,20.053,5.8134,1.0844,51.07,3.834,76.83,1154.0,0.2792,3.1315,29.5602,13.4621,0.6126,5.9918,0.3845,2.692,43.919,3.4215,3.64,31.5445,3.75,1.2862,8.0168,6.9329,0.947,31.834,6.3729,3.6725,1.2616,1.0,19.531,0.9637,0.376,4.2893,562.57,7.4627,1841.31,0.7819,243.04,124.76,9208.0,11290.0,148.36,1.9324,82.44,1.2601,90.3786,113.8987,1.5333,0.6505
